trial_id,objective_score,best_val_rmse,best_val_mae,best_train_rmse,best_train_mae,generalization_gap,best_epoch,batch_size,learning_rate,weight_decay,hidden_layers,dropout,loss_name,norm_name,activation_name,text_max_features,text_min_df,text_svd_components,category_min_count
1,0.5454256638668971,0.5418667719580075,0.4391888827988596,0.49127785286911146,0.3813085050077482,0.05058891908889601,9,64,5e-05,2e-05,"[160, 80, 40]",0.02,huber,layernorm,silu,3000,3,48,8
98,0.5455685850044255,0.5449336970836313,0.4260562390992136,0.523584817875689,0.4115994394924234,0.021348879207942262,15,64,3e-05,5e-05,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,40,12
12,0.5456321153764548,0.543414876243414,0.4392475843429565,0.5062424849130059,0.3988197631550275,0.03717239133040806,15,64,3e-05,0.00015,"[160, 80]",0.08,huber,layernorm,silu,3000,3,40,16
100,0.5469025993638236,0.5445835999230515,0.44127777128508594,0.5063936055153303,0.3950120884976629,0.038189994407721195,27,96,4e-05,5e-05,"[160, 80]",0.12,huber,layernorm,silu,3000,3,24,12
8,0.5472595570700465,0.5472595570700465,0.43256849592382257,0.5428408671898963,0.42659148071218744,0.004418689880150151,15,96,4e-05,0.0001,"[96, 48]",0.12,huber,layernorm,silu,3000,3,40,10
78,0.5481572839523151,0.5481572839523151,0.4347435900659272,0.5450681507381963,0.42881878455113703,0.0030891332141188554,12,96,3e-05,0.00015,"[128, 64]",0.08,huber,layernorm,silu,3000,3,40,12
45,0.5489051330854587,0.5477660338953696,0.44088681827891957,0.5213750419944786,0.41113806298251526,0.026390991900891003,12,96,6e-05,0.0001,"[128, 64]",0.15,huber,layernorm,silu,3000,3,32,12
85,0.549093989177317,0.5475977797010151,0.4396675731196548,0.5176356849379965,0.4085687400558577,0.029962094763018587,15,64,5e-05,0.0001,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,16
69,0.5492710332237445,0.5474682699498898,0.43942941535602914,0.5144406372113435,0.4088653716074157,0.033027632738546364,15,96,5e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,32,12
50,0.549632654891219,0.5479372917069384,0.4486432443965565,0.5159836598641321,0.4060323958572704,0.03195363184280631,14,64,4e-05,0.0001,"[128, 64]",0.08,huber,layernorm,silu,3000,3,32,12
38,0.5498766530228867,0.5482421216316538,0.43464654792438856,0.5168968077193247,0.40649312149544464,0.03134531391232909,19,64,3e-05,0.0001,"[128, 64]",0.08,huber,layernorm,silu,3000,3,24,16
15,0.550632439811145,0.550632439811145,0.43710399251995663,0.5401348283045636,0.42708297352637015,0.01049761150658135,12,96,3e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,40,12
54,0.5508365538374301,0.5475885634303288,0.43678856473980526,0.500108659359315,0.3935214419518748,0.04747990407101377,19,64,5e-05,0.0001,"[160, 80]",0.12,huber,layernorm,silu,3000,3,32,10
41,0.5513439892549685,0.5488021524060711,0.4457354632290927,0.5083837839170968,0.3995271258090498,0.04041836848897429,27,64,4e-05,0.00015,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,32,10
19,0.5524544512809134,0.5497544781942081,0.4494542858817361,0.5077547473271545,0.3996534492288317,0.04199973086705355,27,64,4e-05,7e-05,"[96, 48]",0.1,huber,layernorm,silu,3000,3,32,12
66,0.5525879109738286,0.55072905264553,0.4482767516916448,0.517140469362543,0.4075761075668071,0.03358858328298697,13,64,4e-05,0.0002,"[128, 64]",0.08,huber,layernorm,silu,3000,3,32,16
74,0.5526591354637678,0.5510094552908454,0.44225994673642244,0.519512653561622,0.4085494359792103,0.03149680172922342,8,64,6e-05,0.0002,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,10
16,0.5530759800203094,0.5522995717438565,0.44364982879523074,0.529535488979327,0.4136293126965448,0.02276408276452946,35,64,2e-05,0.00015,"[96, 48]",0.1,huber,layernorm,silu,3000,3,40,10
80,0.5537520220203523,0.5500793585391276,0.4464672630483454,0.4983527237268797,0.3903137587457209,0.051726634812247874,27,64,4e-05,5e-05,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,10
86,0.5540709601201852,0.5523205389339867,0.4440108992836692,0.5198163270720012,0.4074752520306319,0.03250421186198549,39,96,3e-05,0.00015,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,16
20,0.5541720110651501,0.5512835751857725,0.43194671471913654,0.5073992163919969,0.4004853391427598,0.04388435879377561,22,64,6e-05,0.0001,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,24,10
2,0.5545276560204362,0.551411714559009,0.4368444399400191,0.5052522999447367,0.39636499208788717,0.0461594146142722,15,64,4e-05,5e-05,"[128, 64]",0.08,huber,layernorm,silu,3000,3,40,12
34,0.5552071128235232,0.5540114630039745,0.4417802926265832,0.5270549648084875,0.4122246108571505,0.026956498195487066,23,96,3e-05,5e-05,"[128, 64, 32]",0.12,huber,layernorm,silu,3000,3,40,12
5,0.555900372044814,0.5552317135514253,0.4383770379153165,0.5335451286175383,0.4199632666627383,0.021686584933886977,19,64,2e-05,0.0001,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,16
32,0.556036164205184,0.556036164205184,0.4442990151318637,0.5527866341952478,0.4325478936120662,0.003249530009936219,6,64,6e-05,7e-05,"[96, 48]",0.15,huber,layernorm,silu,3000,3,32,12
46,0.5561816303758882,0.5561816303758882,0.4444672244967836,0.6787041238762302,0.521355118454876,-0.12252249350034206,1,64,3e-05,0.00015,"[160, 80]",0.15,huber,layernorm,silu,3000,3,24,12
67,0.557014126747019,0.557014126747019,0.4411999341213342,0.5636137970191201,0.4384344353104517,-0.006599670272101066,9,64,3e-05,5e-05,"[96, 48]",0.1,huber,layernorm,silu,3000,3,24,12
71,0.5573109081141275,0.5545280177819893,0.44603107914780127,0.511699114460607,0.40553519703825497,0.04282890332138234,23,64,3e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,16
7,0.5578439910644962,0.5567078313748858,0.4429368647662076,0.5303462344787816,0.4171796953073844,0.026361596896104178,16,64,2e-05,0.0001,"[160, 80]",0.12,huber,layernorm,silu,3000,3,24,16
18,0.558063244062469,0.555425100229985,0.4489100355090517,0.5140436619051452,0.40119708718792085,0.04138143832483987,15,64,6e-05,5e-05,"[96, 48]",0.08,huber,layernorm,silu,3000,3,24,12
25,0.5584142016138351,0.5568910809960282,0.44470007130593964,0.5266598748179592,0.41433410913713514,0.03023120617806907,26,64,2e-05,0.0001,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,12
33,0.5586435975344708,0.5555035996387524,0.44328837394714354,0.509103620681569,0.39905871930210274,0.046399978957183396,15,64,4e-05,7e-05,"[160, 80]",0.1,huber,layernorm,silu,3000,3,32,10
53,0.5591345852257857,0.5554360653105355,0.44489049911499023,0.5034508661580323,0.39904938752200747,0.051985199152503214,25,96,3e-05,0.00015,"[128, 64, 32]",0.08,huber,layernorm,silu,3000,3,24,16
29,0.5601719783826411,0.5577169237076341,0.45351152564540054,0.5181663769575642,0.40693072064131636,0.03955054675006997,14,96,3e-05,5e-05,"[128, 64]",0.08,huber,layernorm,silu,3000,3,40,10
92,0.5603739105808243,0.5589795498392988,0.44847095662897285,0.5300359424240437,0.4206792288386877,0.028943607415255035,22,96,2e-05,0.0002,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,16
6,0.5612440241331168,0.5585146759753946,0.44459439985679855,0.5162211943981726,0.4063410270598627,0.042293481577222014,9,64,6e-05,0.0002,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,16
51,0.5614923164321058,0.5614923164321058,0.4450242837270101,0.5547572042607753,0.43735249026030437,0.006735112171330493,7,96,5e-05,0.00015,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,12
68,0.5618378227475311,0.5595212566705313,0.44734298532659356,0.5213555959005332,0.41110631861994346,0.038165660769998166,25,96,4e-05,0.00015,"[96, 48]",0.12,huber,layernorm,silu,3000,3,32,12
42,0.5625487467254658,0.5624459008999438,0.4444419340653853,0.5464174426447234,0.43139571709566954,0.01602845825522048,10,64,3e-05,0.0002,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,24,12
95,0.5626546183515176,0.560044127943383,0.4421840140313813,0.5189392238620367,0.4109067769369222,0.04110490408134626,25,64,3e-05,0.0001,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,12
58,0.5631592579663185,0.5594744736046755,0.45170573393503827,0.5076266299882461,0.39939356091934414,0.05184784361642936,15,64,4e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,40,10
73,0.5655893166135152,0.5636367096678586,0.4547279827522509,0.5291106402112934,0.4134663637057977,0.03452606945656522,27,96,2e-05,5e-05,"[128, 64]",0.1,huber,layernorm,silu,3000,3,32,16
52,0.5656368993665946,0.563116570732734,0.44308488657980255,0.5229132843941288,0.4120386829848663,0.04020328633860526,24,96,6e-05,0.0001,"[96, 48]",0.15,huber,layernorm,silu,3000,3,40,12
61,0.5656688697982664,0.563946511844006,0.4519772854718295,0.5317229323014027,0.41822185826741054,0.03222357954260335,14,64,3e-05,7e-05,"[128, 64]",0.12,huber,layernorm,silu,3000,3,32,12
57,0.5657588906204158,0.5623274686482395,0.4567040103854555,0.5130132489264762,0.4038068627432195,0.04931421972176331,22,96,4e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,32,16
62,0.5667995313388161,0.5642680329852781,0.4503715811353741,0.5239530494498974,0.4138463388939607,0.040314983535380655,15,64,4e-05,7e-05,"[96, 48]",0.15,huber,layernorm,silu,3000,3,40,12
81,0.5676086392017503,0.5676086392017503,0.4476286367936568,0.7831011346239822,0.6264614159610414,-0.21549249542223192,2,64,2e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,24,12
79,0.567940586655448,0.5647437306545937,0.44599888902721985,0.5177751706460512,0.40778474431433437,0.04696856000854255,39,64,2e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,24,16
4,0.5694450757958203,0.5666047769237619,0.4455127289800933,0.5232017882031775,0.4100848726687893,0.043402988720584346,15,64,4e-05,0.0001,"[160, 80]",0.12,huber,layernorm,silu,3000,3,24,12
10,0.5714388948191229,0.5714388948191229,0.4657066670331088,0.6171076404613354,0.49249265666381553,-0.04566874564221246,3,96,2e-05,0.0002,"[128, 64, 32]",0.15,huber,layernorm,silu,3000,3,40,12
56,0.5717877086832297,0.5692890224723661,0.45281508257894804,0.5293021603637305,0.41792680887582667,0.03998686210863567,9,96,6e-05,0.0001,"[128, 64, 32]",0.1,huber,layernorm,silu,3000,3,24,12
36,0.5720255418451963,0.5720255418451963,0.45869696284785416,0.6315909160484893,0.48581631628599037,-0.059565374203293,1,64,3e-05,0.00015,"[128, 64]",0.08,huber,layernorm,silu,3000,3,32,10
84,0.5731060514446067,0.5699583587065822,0.4596564271233299,0.5234814313263375,0.41254045647410204,0.04647692738024467,15,64,4e-05,0.0001,"[96, 48]",0.1,huber,layernorm,silu,3000,3,24,12
22,0.5747508464060237,0.5747508464060237,0.459643300374349,0.6786157876693393,0.5326248402419728,-0.10386494126331558,1,64,3e-05,7e-05,"[128, 64]",0.12,huber,layernorm,silu,3000,3,40,12
26,0.5770773299636672,0.5770773299636672,0.4536033485874985,0.5738966592458661,0.4486664783020723,0.0031806707178011484,4,64,4e-05,7e-05,"[96, 48]",0.12,huber,layernorm,silu,3000,3,24,16
55,0.5825241707502163,0.5789423453880418,0.4671758117097797,0.5281240917662967,0.4168712595366113,0.05081825362174508,39,96,2e-05,0.0001,"[96, 48]",0.15,huber,layernorm,silu,3000,3,24,10
